,stdMinorAxisLength,sample,stdMajorAxisLength,majorAxisLength,averageArea,totalCount,stdArea,minorAxisLength
0,3.231042703,SAP1,3.776266293,50.50862427,1600.64,35,201.997402,40.81196042
1,3.263786377,SAP1,3.640803095,50.63687954,1604.64,35,200.7908125,40.82693365
2,4.374542319,SAP2,3.572400716,42.90630233,1267.131579,77,241.8969083,38.17218955
3,4.374656505,SAP2,3.591888155,43.05696167,1277.342105,81,242.3211523,38.31932077
4,3.433112192,SAP3,3.23965835,48.51130266,1636.913043,42,227.2120085,43.37592239
5,3.46238644,SAP3,3.221495585,48.58796594,1639.913043,41,228.535396,43.37125181
6,2.602753501,SAP7,2.532053929,43.86412671,1312.541667,34,145.1992824,38.37219549
7,2.581718065,SAP7,2.518097717,43.79782035,1306.375,34,142.8264718,38.22899802
8,3.657421696,SAP8,3.355433879,55.88290843,2059.72973,44,221.3958969,48.73146041
9,3.8737584,SAP8,5.10375485,56.49626106,2064.184211,44,226.4856049,48.89924131
10,2.984595418,SAP9,3.116000447,50.20501695,1683.69697,48,182.4656854,43.1479912
11,2.946580963,SAP9,3.091326519,50.15268895,1679.0,49,180.317565,43.08825408
12,5.400440274,SAP10,4.552600932,44.68267327,1293.9375,48,316.9641085,38.07649785
13,5.37345977,SAP10,4.543644448,44.56796702,1288.96875,48,317.2351734,38.03462463
14,2.732668968,SAP11,2.944646997,51.09819141,1587.147059,42,152.9200353,40.02092006
15,2.728953823,SAP11,2.940391556,51.06607654,1588.411765,41,152.2745426,40.08549589
16,3.896509486,SAP12,5.074457487,46.12902299,1382.340426,54,256.2540525,38.63163326
17,3.931444634,SAP12,5.194493905,46.18378481,1392.755556,54,259.6873467,38.79071481
18,2.239311496,SAP13,3.091534004,44.51355127,1305.171429,67,130.4205255,37.64809949
19,2.255232736,SAP13,3.098303929,44.57906364,1301.939394,66,133.43684,37.4884008
20,3.534089329,SAP14,3.495635198,44.17315849,1307.357143,35,190.0879898,38.56626092
21,3.524360174,SAP14,3.497943203,44.20564392,1310.607143,36,189.8526382,38.63355931
22,3.390534397,SAP15,3.477941699,40.99621264,1160.766667,70,208.335896,36.59897966
23,3.452001158,SAP15,3.472683884,41.10464802,1169.266667,72,210.1058358,36.76069497
24,3.852765617,SAP16,3.268433019,45.04697615,1369.387097,49,223.4381891,39.29331127
25,3.762063695,SAP16,3.302775984,44.9824389,1367.515152,49,223.0143522,39.28692478
26,3.378761177,SAP17,3.676093892,42.29129115,1174.482759,85,193.2533839,35.85562325
27,3.375197697,SAP17,3.720757895,42.47722579,1185.517241,85,195.0693282,36.02776044
28,4.466087213,SAP18,3.581702875,45.87882067,1282.419355,49,206.717631,36.06172311
29,4.408645006,SAP18,3.56144061,45.95503384,1288.09375,48,207.9019239,36.12425315
30,3.129950445,SAP19,4.505861926,47.34620569,1462.054054,54,217.9986295,40.12158446
31,3.113112478,SAP19,4.795387423,47.49345553,1466.864865,54,219.757749,40.17276145
32,2.221578569,SAP20,3.249005284,41.7459804,753.6610169,156,83.86280365,23.42910142
33,2.353224148,SAP20,3.290088576,41.77342392,756.2419355,158,94.36044235,23.46993821
34,2.989526779,SAP21,2.398130427,45.56597282,1433.944444,44,165.9079304,40.98489858
35,2.986037835,SAP21,2.439453234,45.5153345,1431.055556,44,166.8087635,40.95664773
36,3.496072444,SAP22,3.245138038,45.78874952,1423.821429,64,211.3445145,39.86902323
37,3.260560299,SAP22,3.161096195,45.87286134,1431.692308,61,199.2913926,40.04354303
38,3.587674335,SAP23,3.742862342,48.87840451,1609.257143,74,242.9062539,42.3412708
39,3.25921807,SAP23,3.48829459,48.98482512,1615.411765,74,220.0736665,42.49659268
40,3.046743683,SAP24,4.562617305,49.10379982,1435.758621,50,190.2736061,37.7323031
41,3.026803309,SAP24,4.725311229,49.08820707,1438.222222,50,191.745652,37.83929559
42,3.87881963,SAP25,5.539372162,51.87458333,1799.068966,50,331.7858606,44.38581459
43,3.86565371,SAP25,5.51839623,51.84251182,1794.724138,50,329.5367591,44.30388906
44,2.670114297,SAP26,3.096128568,40.428422,933.9090909,33,126.9312302,29.73390714
45,2.707606578,SAP26,3.135527208,40.5938578,938.4242424,33,128.9843848,29.77018775
46,4.047085111,SAP27,4.167661149,53.10340937,1982.444444,41,289.8691063,47.99481028
47,4.076942042,SAP27,4.163028641,53.03693285,1979.074074,41,290.0413669,47.99052001
48,4.090119935,SAP28,3.332536826,48.04536045,1628.1875,49,255.6575392,43.4233128
49,4.064775527,SAP28,3.325774802,48.17370134,1635.875,49,256.4346591,43.48559774
50,2.686498076,SAP29,3.539197437,35.1864535,770.5185185,188,122.8499146,28.2087994
51,2.673525289,SAP29,3.566742187,35.19114255,770.8888889,190,123.6101498,28.20437253
52,2.396962801,SAP30,2.824276318,44.76272996,1288.928571,56,132.3887481,37.08062252
53,2.405179126,SAP30,2.856466376,44.73949953,1288.690476,58,133.8902337,37.09928457
54,3.064449742,SAP31,3.055605065,44.48520017,1185.178571,78,148.0801071,34.25158468
55,3.098805116,SAP31,3.008878095,44.46641224,1185.821429,80,147.6673514,34.30392917
56,2.899381791,SAP32,3.92703673,41.99376153,1092.424242,58,165.3761608,33.59614439
57,2.918401632,SAP32,3.954124495,41.9093123,1089.363636,59,165.9298534,33.56195842
58,1.996942528,SAP33,9.217706891,49.42206014,1135.956522,98,217.9153163,30.00275719
59,2.32014347,SAP33,7.576540105,47.71726284,1076.954545,102,192.3733296,30.06827706
60,4.163879357,SAP34,4.031206837,51.21625007,1841.423077,38,289.1833559,46.72868856
61,4.152902955,SAP34,3.998922302,51.24237471,1842.307692,39,288.077149,46.72169458
62,3.025310228,SAP35,2.798747087,45.39276571,1251.736842,48,139.4105418,35.53818629
63,3.072681119,SAP35,2.783162005,45.44713855,1252.315789,52,140.1506906,35.51429128
64,2.859310166,SAP36,4.804006349,43.49272153,1046.660714,99,208.4971117,31.66632785
65,2.757372203,SAP36,4.419542226,43.92561752,1075.166667,95,192.4091657,32.09404791
66,3.344238002,SAP37,2.682941726,47.08293543,1512.705882,47,198.5182655,41.55237806
67,3.354077192,SAP37,2.634997562,46.84065955,1510.470588,46,202.8903261,41.5837704
68,2.577739042,SAP38,2.775937241,46.00641688,1212.619048,90,111.1324719,33.85418597
69,2.576266609,SAP38,2.767205976,45.9364588,1207.666667,89,109.8528597,33.75505208
70,1.742650727,SAP39,3.754858928,43.06072219,885.2058824,160,96.6390432,26.64639132
71,1.752516667,SAP39,3.706677908,43.05917935,883.3235294,158,96.37479552,26.58315485
72,2.570465712,SAP40,3.273748251,50.31610837,1638.4375,46,180.1447226,41.76728324
73,2.632453668,SAP40,3.271810061,50.16427723,1630.625,44,182.6820582,41.69282096
74,2.561408365,SAP41,2.565771834,49.3949515,1695.642857,50,166.0564049,44.68794153
75,2.528804765,SAP41,2.58821003,49.56033072,1708.785714,52,165.4792514,44.85007452
76,2.734443957,SAP42,3.117722814,50.829021,1691.515152,52,178.4898132,42.98004881
77,2.770581944,SAP42,3.155113023,50.81817898,1695.787879,52,179.1472659,43.10420125
78,2.333590099,SAP43,2.463167192,42.45326571,1191.277778,57,122.4635118,36.32387496
79,2.326825414,SAP43,2.308009273,42.62688097,1200.805556,58,118.2550961,36.44486089
80,2.940697142,SAP44,3.451207697,42.13246086,1055.157895,118,157.2307266,32.12489431
81,2.980036325,SAP44,3.553457433,42.03508626,1050.315789,115,159.5028634,32.03873256
82,3.879733384,SAP45,2.470891978,52.95627151,1928.904762,34,222.7823847,46.81706434
83,3.853597888,SAP45,2.281953292,53.09925651,1935.952381,34,219.2473003,46.89509672
84,3.648047887,SAP46,3.935453118,54.39668986,1991.705882,36,284.6456548,47.22581052
85,3.639460768,SAP46,3.826473944,54.31654151,1983.0,33,282.5599364,47.17456627
86,3.201174794,SAP47,3.467784686,50.97282266,1649.086957,47,179.0649416,41.47085555
87,3.188657447,SAP47,3.488687437,50.81442863,1639.826087,43,178.0546209,41.37848539
88,3.10193295,SAP48,2.99449818,46.18142743,1444.567568,76,165.3004702,40.14768283
89,3.099369065,SAP48,2.934857509,46.1428553,1440.243243,81,164.9375648,40.05518811
90,3.403759509,SAP49,5.120571213,36.00693011,850.9767442,101,176.8398945,30.64130499
91,3.338977145,SAP49,4.988653157,36.2795773,864.0238095,103,173.1277382,30.86759195
92,4.413870352,SAP50,3.222200404,43.23804031,1279.083333,96,234.4155113,38.26230696
93,4.455862346,SAP50,3.231307628,43.30358571,1288.694444,100,235.7566801,38.46933649
94,2.321408322,SAP51,2.804265618,41.92336892,1139.717949,67,99.89839677,34.91737215
95,2.325173059,SAP51,2.808745142,41.93598592,1142.0,66,100.5214609,34.980339
96,4.009889914,SAP52,4.45918958,47.0097303,1487.04,55,275.7673628,40.97967001
97,4.265764089,SAP52,4.367966166,47.01736085,1466.730769,57,294.8648397,40.67351798
98,3.451221955,SAP53,2.658082731,44.09642898,1325.782609,45,187.3436639,38.7611329
99,3.506660956,SAP53,2.585180601,43.95770996,1317.608696,43,186.7597245,38.63708969
100,2.9784338,SAP54,3.214221757,46.17847038,1420.76,64,183.1078982,39.5700997
101,3.008831559,SAP54,3.235972227,46.20906619,1423.12,65,187.0414542,39.59829706
102,4.317875646,SAP55,3.573052881,46.87795404,1526.322581,42,255.7095614,41.64035158
103,4.288481556,SAP55,3.589472735,46.82803108,1524.225806,43,255.0195071,41.63898756
104,3.770704047,SAP56,3.403998388,45.13340223,1440.676471,71,226.8544131,41.13665569
105,3.779667095,SAP56,3.430315542,45.01572749,1431.323529,70,226.2194042,40.99040603
106,4.215352919,SAP57,3.89750896,47.11130739,1477.542857,73,262.2041018,40.66688713
107,4.159471221,SAP57,3.920446346,47.04760869,1472.228571,72,261.6084409,40.58685624
108,3.636702948,SAP58,3.131023688,53.15023891,1939.34375,44,245.0649926,47.59102072
109,3.508098138,SAP58,3.1056644,53.30694522,1954.59375,46,239.89462,47.78219716
110,2.406212428,SAP59,3.445919736,44.61556283,1283.171429,68,164.0652284,37.09302687
111,2.42828691,SAP59,3.426254041,44.53018069,1276.885714,66,164.19079,36.98854652
112,1.864468868,SAP60,2.892404096,50.25099175,1588.2,11,119.835554,40.61840879
113,3.280474293,SAP61,3.690733035,52.07471476,1805.44,38,239.893323,45.16098656
114,3.314669691,SAP61,3.730378451,51.9296989,1805.0,37,239.8682972,45.38946163
115,5.474539684,SAP62,4.003008563,56.32632013,1962.8,56,324.6698015,45.02009195
116,5.41036989,SAP62,3.947220105,56.38957507,1976.538462,57,319.5220265,45.28479858
117,4.21109399,SAP63,4.210224575,40.27543867,1025.675,72,225.7656293,32.85075897
118,4.239366703,SAP63,4.176147625,40.2415401,1022.125,70,225.239227,32.78310921
119,3.201947605,SAP64,2.318374727,47.28205261,1478.0,89,177.195821,40.82372394
120,3.21582537,SAP64,2.329872311,47.30100733,1482.692308,87,178.023933,40.89844156
121,4.747485591,SAP65,6.527742624,49.91743297,1690.185185,47,441.0038244,43.87352
122,2.625576037,SAP66,2.773662624,45.09411445,1399.833333,50,159.2323425,39.99533373
123,2.671816098,SAP66,2.793036788,45.15755375,1402.133333,56,160.9862796,39.99135603
124,4.334965293,SAP67,4.095183821,52.50791504,1696.612903,49,247.8459039,42.66071845
125,4.315874351,SAP67,4.110413737,52.48488055,1694.612903,50,248.4525888,42.60193021
126,2.44132613,SAP68,3.022426143,46.44863476,1433.904762,77,164.0986651,40.0252337
127,2.421503086,SAP68,3.047541443,46.64953949,1443.704545,78,163.7115784,40.11990824
128,2.960665992,SAP69,3.527663511,47.83954265,1537.714286,40,197.646484,42.12282187
129,2.934951011,SAP69,3.560261532,47.84003911,1534.928571,41,196.7138837,42.05029841
130,2.896385114,SAP70,3.254223252,48.56762319,1567.125,60,184.1184656,42.1082553
131,2.816879647,SAP70,3.190296811,48.48889055,1558.911765,61,178.8259699,41.92899473
132,2.276580895,SAP71,2.783587645,45.49236645,1405.964286,40,152.5299695,39.76104368
133,2.27326349,SAP71,2.806509512,45.49671512,1408.285714,42,153.3163995,39.80846032
134,3.446945055,SAP72,3.064689006,44.61676875,1321.296296,98,182.392498,38.52022777
135,3.427468951,SAP72,3.050427272,44.62360001,1319.740741,96,181.0245722,38.5195694
136,4.830746617,SAP73,3.669579015,49.82830866,1715.575,43,306.2168258,44.54753531
137,4.336973871,SAP73,3.081055146,49.21579106,1657.444444,51,254.3211492,43.73333953
138,3.239394148,SAP74,4.377188408,43.6817653,1231.451613,115,198.9569314,36.2843563
139,3.092131883,SAP74,4.199701543,43.72551249,1236.848485,115,191.4341601,36.40164742
140,2.905351921,SAP75,3.4533693,44.60890254,1262.9375,83,183.2499893,36.82431981
141,2.880928007,SAP75,3.474608462,44.75912037,1268.34375,84,183.5731478,36.85333599
142,3.40936534,SAP76,3.265109891,47.08112554,1501.184211,64,223.7050284,41.34405361
143,3.422524962,SAP76,3.262419932,47.0899974,1498.684211,60,222.6912076,41.27839382
144,2.621832441,SAP77,4.185186009,40.70117801,955.3076923,143,156.9184671,30.363423
145,2.576447334,SAP77,4.187391755,40.82868429,960.5961538,146,155.7805729,30.44139873
146,5.400098435,SAP78,5.149114922,51.33635471,1807.862069,48,352.7517173,45.50876202
147,5.404415303,SAP78,5.173772161,51.280324,1804.827586,47,353.0018139,45.47222302
148,2.393891981,SAP79,3.726494175,40.89593655,935.862069,80,127.3228923,29.45250494
149,2.423552461,SAP79,3.742294304,40.8758689,933.9122807,80,127.8774469,29.35989148
150,3.368799815,SAP80,3.077067964,43.88192765,1312.62069,44,187.0567706,38.40930845
151,3.415526605,SAP80,3.081865865,43.86921032,1311.413793,43,188.8406585,38.36888427
152,1.735767314,SAP81,2.629882705,42.33189672,1200.285714,34,104.9036487,36.53974574
153,1.762013742,SAP81,2.625971496,42.37040603,1203.285714,37,104.9254351,36.57847584
154,1.881286567,SAP82,2.351443737,38.7097622,997.8571429,30,102.1368297,33.05729882
155,1.822672876,SAP82,2.409045791,38.9533009,1005.304348,30,102.833523,33.10097541
156,2.716836577,SAP83,2.557126579,40.04503091,892.6363636,87,116.53503,28.68082534
157,2.714959882,SAP83,2.514842394,40.02133384,891.8181818,85,116.6411109,28.64010755
158,2.781254921,SAP84,3.899709831,43.68457178,1220.421053,47,205.712962,36.03546636
159,2.752598495,SAP84,3.761710964,43.66810369,1216.763158,47,203.5523254,36.03781762
160,1.789315782,SAP85,2.340668561,44.390728,1143.821429,43,89.11591712,33.10998709
161,1.794012279,SAP85,2.357369131,44.38946423,1145.464286,43,88.26359958,33.15765413
162,4.437519802,SAP86,3.223441721,43.04688175,1124.931034,58,189.2855772,33.96906462
163,3.759028315,SAP86,3.009005405,42.95139455,1124.9,57,186.9178697,33.63849476
164,3.673979467,SAP87,4.016105945,47.55201616,1525.898305,73,235.2060543,41.40956336
165,3.65732656,SAP87,3.901009747,47.44222443,1522.576271,73,233.5952028,41.39623494
166,3.898736413,SAP88,4.167031344,48.57004419,1519.078947,58,255.2509994,40.16819352
167,3.916199046,SAP88,4.163955876,48.62289013,1523.421053,57,255.6548487,40.2467662
168,3.393965985,SAP89,3.983095311,46.04994255,1335.051282,68,204.8539128,37.25952926
169,3.440688897,SAP89,4.185138052,46.05501909,1338.205128,68,209.9064724,37.3167857
170,2.743119458,SAP90,3.134704701,49.85106402,1555.615385,54,189.2842951,40.37091236
171,2.743500259,SAP90,3.187888149,49.93086704,1560.153846,57,190.008642,40.42500816
172,2.52279316,SAP91,3.133906026,48.75848616,1530.333333,70,163.8718396,41.10992758
173,2.560155336,SAP91,2.960642386,49.04641668,1543.088235,70,154.2790382,41.19676485
174,3.304071832,SAP92,3.249865056,51.22954768,1654.969697,72,205.9547589,42.25903957
175,3.357561927,SAP92,3.244506388,51.20963588,1652.636364,71,204.5740317,42.26511553
176,3.287181944,SAP93,3.828723762,52.13793485,1855.172414,41,246.104417,45.7254081
177,3.245281964,SAP93,3.807314897,52.09433584,1848.862069,39,242.9248109,45.61143841
178,4.374903217,SAP94,4.152772692,51.17005089,1802.05,40,276.468529,45.52081869
179,4.302281629,SAP94,4.20559646,51.20117743,1804.6,41,275.8420563,45.54516551
180,2.58321069,SAP95,4.244978197,43.91573752,1176.085714,105,160.6985415,34.46995529
181,2.49354319,SAP95,4.281308965,43.8801539,1174.8,111,161.1288393,34.45539247
182,3.458363532,SAP96,3.596317619,40.1517487,998.0769231,101,175.0281127,32.02922496
183,3.436309998,SAP96,3.701104527,40.2500489,1006.0,103,174.6262294,32.2027058
184,3.218011734,SAP97,3.092181198,49.77501629,1686.826087,45,202.1516117,43.67299145
185,3.162710109,SAP97,3.054009229,49.81492353,1693.434783,45,198.2115309,43.8241217
186,4.214957022,SAP98,2.868545789,48.0087467,1436.291667,61,209.6837856,40.27379018
187,4.185081856,SAP98,2.887998027,48.0827553,1441.5,61,208.5269767,40.32183016
188,4.54362323,SAP99,5.487753131,53.59715206,1670.428571,83,278.3740326,42.57842082
189,4.485412013,SAP99,5.543176694,53.59018127,1661.5,83,275.8150908,42.42502377
190,3.424627872,SAP100,4.631487869,44.89117857,1237.775862,87,230.8186363,35.48842268
191,3.398878464,SAP100,4.635238018,44.82686132,1233.051724,85,229.7542482,35.41028024
192,2.929772086,SAP101,2.579098849,39.80696867,1074.421053,60,144.9826907,34.99823782
193,2.97833242,SAP101,2.583668419,39.80395057,1074.631579,60,146.0750386,35.01464848
194,3.426535616,SAP102,4.835058744,43.27066617,1177.0,118,214.1327595,35.20756871
195,3.420891079,SAP102,4.742291166,43.28093607,1177.935484,118,212.7040858,35.19188059
196,4.009274106,SAP103,4.98118875,57.37584826,2188.307692,46,311.8645871,49.3394454
197,4.07243465,SAP103,5.010048633,57.2811955,2185.538462,46,316.519319,49.33746529
198,2.895598906,SAP104,4.630895555,42.35241551,1090.465116,102,156.9377523,33.72729855
199,2.215873475,SAP104,3.817422611,42.05453394,1106.142857,101,143.1122722,34.0805388
200,2.576992532,SAP105,4.322419986,40.12762675,989.2352941,134,169.7669785,31.91714576
201,2.575580021,SAP105,4.428926831,40.03708617,989.2941176,134,171.7889487,31.93324553
202,2.595694052,SAP106,3.508538331,41.76350934,998.7142857,99,135.8408432,30.78144291
203,2.638764062,SAP106,3.414052034,41.57114533,990.1428571,97,135.6831543,30.63302343
204,2.042531163,SAP107,4.097541768,49.368528,1385.357143,107,120.6278854,36.52829826
205,2.043900423,SAP107,4.110901811,49.40555214,1381.857143,90,121.9741525,36.40255175
206,3.889456707,SAP108,4.930183303,48.69335674,1530.217391,45,259.7786611,40.46419027
207,3.885544286,SAP108,4.850130501,48.8308199,1540.26087,45,257.9452617,40.61100866
208,2.420881836,SAP109,2.413721239,41.21676594,1105.227273,99,113.5036771,34.81265338
209,2.372279567,SAP109,2.425016384,41.16053894,1101.227273,100,111.7301668,34.72018603
210,2.69203513,SAP110,2.91692071,44.86251718,1356.645161,51,164.4730684,38.84306722
211,2.708218819,SAP110,2.819691833,44.97500656,1364.545455,51,160.8944866,38.96134667
212,3.182743635,SAP111,2.729675256,44.31192242,1263.540541,53,162.3846942,36.76190422
213,3.13585885,SAP111,2.766359955,44.3706196,1265.540541,53,161.9847498,36.7699915
214,2.481061372,SAP112,3.059181973,52.84719419,1561.103448,62,144.9554854,37.95996101
215,2.415115367,SAP112,3.114956941,52.98172632,1569.392857,63,142.9641162,38.0662428
216,3.271330799,SAP113,2.593744692,43.76031581,1187.419355,39,147.6433746,35.32923794
217,3.262583105,SAP113,2.562844518,43.73193908,1185.451613,39,148.1154386,35.31654733
218,2.812908726,SAP114,2.428779753,44.89545576,1211.0,85,119.4892464,35.28596212
219,2.819283259,SAP114,2.410494905,44.90096454,1214.42,88,119.0327837,35.36292133
220,2.932556269,SAP115,3.401015956,50.95539019,1357.657143,102,166.3471315,35.0838919
221,2.932987783,SAP115,3.44956183,50.80494293,1347.181818,100,161.6356649,35.05788538
222,2.485351124,SAP116,3.973435379,45.58128719,1062.680851,93,146.0039502,30.07030801
223,2.418375809,SAP116,3.963350397,45.60606923,1062.489796,93,144.3404596,30.05263326
224,3.06639589,SAP117,2.888379034,47.85099858,1510.125,73,193.047881,40.91757664
225,3.022807622,SAP117,2.850662456,47.92427094,1516.09375,74,192.2607863,41.02340031
226,3.642583054,SAP118,3.952609795,42.11281718,1187.54,92,229.7459649,36.46767257
227,3.585142881,SAP118,3.970495397,42.10741413,1188.5625,91,228.5187726,36.4732731
228,2.274132587,SAP119,2.479246095,47.71337076,1531.24,80,135.494732,41.88605371
229,2.34501904,SAP119,2.480592786,47.68278152,1525.8,80,136.9243587,41.7871195
230,3.257889242,SAP120,3.033493549,49.9156904,1791.12,39,219.5550628,46.02118169
231,3.271693733,SAP120,3.081817794,49.83545413,1785.4,43,219.9885452,45.95834142
232,2.816996609,SAP121,3.956734829,46.31478011,1303.48,81,180.1741646,36.27319815
233,2.958728911,SAP121,4.075815646,46.23837167,1286.16,85,183.9136058,35.9985469
234,2.070773132,SAP122,1.993971195,46.78335106,1566.217391,36,119.7221263,42.96431378
235,2.020625705,SAP122,2.005230432,46.74666721,1562.782609,36,120.8872837,42.92862048
236,3.01185429,SAP123,3.503288841,46.29558839,1432.793103,31,196.7467091,40.07206631
237,3.016413131,SAP123,3.481868861,46.41649447,1438.965517,31,197.3592004,40.11577232
238,2.984910325,SAP124,3.742281535,49.10015086,1516.230769,37,199.1675575,40.75429183
239,2.943934886,SAP124,3.735138299,49.17549544,1519.653846,37,198.2564273,40.80235641
240,2.521487735,SAP125,2.711786913,48.95374382,1552.04,46,150.8027798,41.20286215
241,2.476562472,SAP125,2.728847725,48.9174404,1548.04,46,149.9982613,41.13182871
242,2.551022191,SAP126,2.155606001,45.10611578,1375.46875,45,134.4881464,39.26895402
243,2.554912218,SAP126,2.140060678,45.17590584,1379.34375,45,133.9229278,39.31402999
244,3.303579697,SAP127,4.057215205,47.85028902,1453.842105,48,224.8175314,39.52105865
245,3.275710449,SAP127,4.055677449,47.89286201,1453.815789,51,224.2971309,39.52078876
246,2.052519253,SAP128,3.092911695,48.09549384,1523.888889,59,137.6781898,41.0661714
247,2.117828642,SAP128,3.050845428,47.92617601,1513.259259,58,140.792622,40.94151094
248,4.45986996,SAP129,4.907455155,44.37365664,1263.225806,47,271.8807506,36.83506833
249,4.404342785,SAP129,4.910262553,44.30302542,1259.096774,46,271.4767684,36.78427232
250,4.222137759,SAP130,4.49138556,49.74130282,1583.9,65,292.0938605,41.13714872
251,4.211181639,SAP130,4.468813437,49.81542175,1587.6,67,292.4252155,41.13265301
252,2.938317954,SAP131,2.905005383,46.88561005,1500.892857,48,180.8859821,41.09974544
253,2.818900302,SAP131,2.832348684,46.91892573,1505.428571,46,178.3935114,41.2660607
254,4.154986342,SAP132,3.71100966,47.72426355,1505.155556,57,257.8720575,41.18946684
255,4.124815839,SAP132,3.678399855,47.53292264,1489.93617,56,256.9343326,41.02980542
256,2.623291328,SAP133,3.054555302,45.32029338,1355.8,58,154.0930239,38.9382947
