,stdMinorAxisLength,sample,stdMajorAxisLength,majorAxisLength,averageArea,totalCount,stdArea,minorAxisLength
257,2.635544155,SAP133,3.136296957,45.27721581,1351.975,58,155.6553063,38.85416891
258,2.466332089,SAP134,3.17229329,52.05537975,1679.703704,39,156.1081806,41.49962213
259,2.45694812,SAP134,3.21783611,51.99128294,1675.444444,39,157.1065534,41.45634844
260,3.202185884,SAP135,4.292051911,44.4270408,1051.717391,94,139.3793171,31.10761376
261,2.701479059,SAP135,4.204826803,44.31872655,1050.911111,94,139.2763555,30.78509047
262,2.23626028,SAP136,2.11605039,44.19943452,1349.558824,48,125.0642638,39.2291732
263,2.244421415,SAP136,2.11173696,44.17142749,1344.764706,48,125.4404145,39.13003283
264,2.575061223,SAP137,3.42485116,48.9691652,1453.695652,49,171.6430661,38.1959023
265,2.517753242,SAP137,3.489124626,48.97395795,1456.909091,46,173.5961638,38.25989273
266,2.615152012,SAP138,4.230512082,48.73246094,1426.178571,47,171.4107543,37.72303728
267,2.60009643,SAP138,4.281025401,48.85345135,1429.25,46,170.9364178,37.71397664
268,2.636381226,SAP139,2.997313248,45.40594712,1168.477273,76,136.5454451,33.23689556
269,2.630157787,SAP139,2.924868981,45.45122125,1171.159091,76,135.4786033,33.29678556
270,3.912423791,SAP140,4.711323747,40.83879416,1043.386364,62,214.8757797,32.96751799
271,3.851638755,SAP140,4.688927737,41.06421371,1054.304348,61,214.2064089,33.11884003
272,3.239449956,SAP141,2.713848524,56.48905045,2204.708333,38,245.2786645,50.602425
273,3.226619082,SAP141,2.685070768,56.39125808,2201.583333,38,242.731662,50.78189334
274,3.906370458,SAP142,3.674270437,48.17162336,1534.352941,47,239.2813852,41.18526039
275,3.918531038,SAP142,3.625320168,48.19361298,1536.470588,47,237.9876709,41.22769637
276,3.447394563,SAP143,4.663146184,51.40827633,1650.758621,53,247.3009691,41.06260276
277,3.437960522,SAP143,4.613259747,51.56288973,1656.482759,50,246.6507542,41.08899106
278,2.89182868,SAP144,5.276868497,51.39492586,1654.772727,53,247.5940467,41.11451464
279,2.9911594,SAP144,5.118129548,51.11331245,1638.909091,51,246.2672069,40.96142293
280,2.292598057,SAP145,3.774668186,56.0208246,2000.8,56,196.3749475,46.3788647
281,2.306224556,SAP145,3.692165143,56.18618196,2007.692308,56,194.9263706,46.3486131
282,3.514982143,SAP146,2.786075048,56.91900202,2200.71875,54,242.1696506,50.06666443
283,3.49109195,SAP146,2.803126295,56.93338936,2196.4375,54,241.5772311,49.96975277
284,3.151632992,SAP147,3.194841877,47.27862071,1400.439024,58,158.7369428,38.26183041
285,3.158183316,SAP147,3.238904214,47.34181588,1404.829268,58,161.1209063,38.32371655
286,3.319229312,SAP148,3.661865422,52.11221231,1882.071429,54,232.3012097,46.71507123
287,3.350750352,SAP148,3.668610248,52.06191822,1877.75,52,233.8292455,46.66495928
288,2.6043365,SAP149,3.281869575,49.32860838,1687.68,68,189.9717284,44.18981453
289,2.621181854,SAP149,3.227226828,49.56631142,1704.037037,70,187.5640101,44.43506814
290,2.580571938,SAP150,2.735177856,44.12979404,1086.583333,98,103.2312332,32.03548448
291,2.262312119,SAP150,2.579206278,43.71736,1081.444444,98,102.8851691,31.81753063
292,2.934104323,SAP151,2.492886257,41.42112913,1133.888889,36,137.955262,35.22056391
293,2.996960921,SAP151,2.461064205,41.38203393,1129.222222,36,138.4481005,35.11636148
294,3.139586999,SAP152,3.162836686,41.62905168,1127.117647,43,178.5954621,35.7444911
295,3.191436681,SAP152,3.153984908,41.65808146,1130.823529,43,180.3852855,35.78421656
296,2.376854649,SAP153,2.554844903,49.96748548,1668.333333,52,154.9423484,42.98055434
297,2.510087903,SAP153,2.526582951,50.194076,1684.727273,52,159.7276608,43.18716946
298,3.806572333,SAP154,3.850043224,47.44653663,1391.3125,59,204.6378566,38.18728164
299,3.812034485,SAP154,3.860684202,47.45477585,1395.375,60,206.4306406,38.27293126
300,3.497589281,SAP155,2.733513591,48.78210087,1496.954545,52,190.5626781,40.58019597
301,3.574577316,SAP155,2.75326052,48.72483573,1492.25,52,192.9808192,40.53888862
302,2.687720761,SAP156,2.849824601,47.43793832,1324.714286,73,124.701603,35.9593083
303,2.656865486,SAP156,2.815403768,47.40507719,1321.035714,73,123.1887292,35.88979799
304,3.396092527,SAP157,3.489237876,47.46320916,1373.15625,72,215.5986012,37.49055982
305,3.358618067,SAP157,3.531075504,47.48548503,1376.0,73,214.395808,37.54219185
306,3.15197588,SAP158,3.927307113,46.93904883,1365.586207,77,159.7041483,38.46752666
307,2.796100538,SAP158,2.78501547,46.22629617,1351.758621,76,157.7115777,38.06120974
308,2.885984545,SAP159,2.173405677,51.57200944,1874.862069,32,183.7745478,46.81368435
309,2.865961226,SAP159,2.176962543,51.57407281,1876.655172,32,182.7531359,46.82918305
310,3.333646911,SAP161,3.638907692,39.56219169,1007.521739,124,171.3498505,33.72236141
311,2.193529982,SAP162,3.325472675,40.54800649,1001.846154,142,132.2194249,32.10351661
312,2.214237605,SAP162,3.374443073,40.67365925,1000.725,140,130.7650541,32.10996329
313,3.175169577,SAP163,4.796249125,42.47721419,1073.133333,118,192.4147834,32.85007506
314,3.212307215,SAP163,3.544749207,42.04466397,1032.610169,131,155.0714452,32.42056185
315,2.493999903,SAP164,3.814399176,39.70012291,866.8301887,157,127.4359234,28.3315113
316,2.676187244,SAP164,3.842366778,39.50469522,859.34,167,117.3097796,28.3808443
317,2.585615449,SAP165,2.259628797,45.97911809,1397.444444,66,131.1554304,39.56159084
318,2.572714055,SAP165,2.267295414,46.01290014,1398.416667,66,129.933824,39.5658469
319,3.440046759,SAP166,3.5433691,45.21018729,1417.678571,67,204.6671607,40.29790977
320,3.373189813,SAP166,3.23113023,44.84778306,1409.928571,67,203.9828299,40.15902134
321,3.661526403,SAP167,2.70994616,52.77339462,1889.28,36,220.5102301,45.99216088
322,2.489780929,SAP167,2.378470173,53.02677973,1919.708333,33,150.3189606,46.50277268
323,2.220517506,SAP168,1.74499879,48.69144439,1641.875,32,129.2340617,43.50403143
324,2.169768869,SAP168,1.807169568,48.79278034,1647.5,32,130.6276515,43.56625849
325,2.865516812,SAP169,2.934099937,41.42694127,1168.756757,83,162.4359176,36.28392753
326,2.955592874,SAP169,2.921197706,41.16895409,1159.65,85,167.3731684,36.29686644
327,2.067257364,SAP170,3.022073067,45.26005452,1165.481481,94,113.3229964,33.15419425
328,2.010274077,SAP170,3.113182483,44.95478578,1152.555556,93,110.6915412,33.01285197
329,2.641332913,SAP171,2.739406282,49.16907231,1238.541667,75,108.9460796,32.4636913
330,2.65172327,SAP171,2.833019743,48.97547811,1229.708333,75,109.3962519,32.37189389
331,2.695362383,SAP172,4.076822177,41.52015777,1050.757576,123,161.0217434,33.33124011
332,2.85657971,SAP172,4.236437157,41.13016381,1040.617647,127,170.1342056,33.338002
333,3.019332154,SAP173,4.122762249,49.23096532,1631.0,55,223.3655556,42.42264858
334,3.0725687,SAP173,4.094281246,49.4461151,1643.171429,57,223.7949937,42.5688367
335,3.828189139,SAP174,3.997337448,47.53562139,1491.75,94,233.2582298,40.74252927
336,3.722723947,SAP174,4.843279909,47.93378247,1503.482759,97,224.7135526,40.9897452
337,4.380571402,SAP175,6.052154977,45.09408794,1251.166667,104,291.2783415,36.45670478
338,2.676948019,SAP176,2.674251234,54.33541626,2006.652174,38,207.1845656,47.67547642
339,2.622608809,SAP176,2.646789307,54.47504308,2016.875,38,203.4050377,47.80663305
340,2.221593743,SAP177,3.62973361,45.54478964,1265.725,59,156.1865851,36.20865444
341,2.706027422,SAP177,2.875951908,45.76966927,1235.947368,60,144.3249162,35.1116633
342,2.929010463,SAP178,3.133198831,49.55343163,1552.16,36,177.7649414,41.08432495
343,2.862821498,SAP178,3.067174326,49.44897894,1544.68,37,177.0526972,40.97491736
344,2.415663083,SAP179,4.079979357,43.96073115,1123.880952,127,149.0123361,33.44620878
345,2.283624748,SAP179,3.975355438,43.98843364,1127.190476,131,146.6948952,33.52227776
346,4.118003446,SAP180,5.193772908,52.59449924,1751.909091,69,310.478137,42.66508383
347,4.099298815,SAP180,5.183609507,52.69242591,1756.772727,73,309.3029453,42.68680253
348,2.824387781,SAP181,2.94252635,40.82400211,1158.384615,43,162.4331997,36.4835495
349,2.813371912,SAP181,2.938092515,40.87059209,1161.74359,43,162.4220078,36.53652708
350,3.57043105,SAP182,2.509491762,49.64109344,1639.5,34,198.8364906,42.77804181
351,3.609443604,SAP182,2.701480322,49.8440241,1686.043478,46,208.587481,43.58374566
352,2.534772103,SAP183,3.418842765,49.46883544,1596.208333,42,171.782561,41.6420711
353,2.539711649,SAP183,3.359643798,49.46522044,1593.5,43,169.6245855,41.60172786
354,3.215517892,SAP184,3.433332883,44.16919534,1376.888889,62,213.8537633,40.17596063
355,3.262937834,SAP184,3.417065054,44.22411283,1381.148148,62,213.9800447,40.22335934
356,2.472289769,SAP185,2.25428966,50.12191332,1558.434783,55,117.9029911,40.24173855
357,2.45820256,SAP185,2.242725858,50.01817097,1557.26087,52,115.6536123,40.22746155
358,2.065706898,SAP186,2.448040701,46.73101101,1529.023256,70,142.2236183,41.8809606
359,2.011972098,SAP186,2.459957629,46.76714072,1533.325581,70,140.9830471,41.96739786
360,2.672638435,SAP187,2.982811506,49.22657221,1652.8,54,193.8964328,43.05669896
361,2.690840179,SAP187,2.991835907,49.2357587,1655.7,54,194.7576528,43.11106409
362,2.32501589,SAP188,4.336426746,47.79225462,1511.333333,46,151.6568678,41.23528831
363,2.338208338,SAP188,4.291419432,47.78606266,1511.125,47,152.0436649,41.21489505
364,3.174546514,SAP189,2.728197579,47.33811405,1576.72,50,190.3347619,43.00666746
365,3.20182109,SAP189,2.712417418,47.29058127,1571.48,48,190.6481828,42.91842334
366,2.954831086,SAP190,2.253886581,45.70951282,1440.076923,42,168.0784897,40.51584089
367,2.924842074,SAP190,2.300271134,45.64334184,1436.038462,41,167.8207562,40.46137939
368,4.04067873,SAP191,2.640310038,44.39274155,1353.75,50,196.3165492,39.2737441
369,4.045765746,SAP191,2.618983731,44.35670051,1351.5,50,196.3279872,39.24561053
370,2.299866678,SAP192,4.069189321,39.7108055,951.0625,83,135.3114319,30.95901914
371,2.336238511,SAP192,4.042582709,39.95393625,960.78125,87,136.7433121,31.08658906
372,3.48236824,SAP193,3.953984665,49.04639786,1571.615385,57,239.0064494,41.06779197
373,3.436233399,SAP193,3.907945857,49.12558145,1576.038462,57,236.5195521,41.14524764
374,3.329223354,SAP194,3.283539026,43.85338456,1265.258065,35,186.9671297,37.31717421
375,3.325966607,SAP194,3.311293861,43.71085942,1253.709677,34,185.8652293,37.1209816
376,3.488854156,SAP195,3.655843922,44.57583989,1260.565217,61,190.7276287,36.25163542
377,3.377498982,SAP195,3.554876153,44.87986262,1275.04,67,184.3740719,36.47534984
378,2.274250575,SAP196,3.23426682,51.26902026,1585.076923,44,155.9856806,39.6955185
379,2.31772809,SAP196,3.361949329,51.05932996,1572.625,44,160.0754542,39.55363591
380,4.188084833,SAP197,4.539581838,42.66410151,1004.675,96,223.2223541,30.3721954
381,2.811102038,SAP197,3.598793661,41.34006071,922.7647059,124,124.7824127,28.89082924
382,3.723594924,SAP198,2.868341655,49.92255542,1610.4,39,205.813605,41.70750108
383,3.727236733,SAP198,2.812798545,49.73816326,1604.533333,39,205.724692,41.57763568
384,3.473817037,SAP199,2.554337323,50.05149369,1556.695652,58,184.8358696,40.01544381
385,3.43825838,SAP199,2.642523839,50.1557196,1559.782609,58,185.4911123,40.10506314
386,4.54918289,SAP200,4.14252539,49.51094261,1568.625,66,310.2299299,41.74549678
387,4.53361584,SAP200,4.184155813,49.53773895,1573.03125,65,309.5572932,41.9443838
388,2.937695239,SAP201,3.425985007,40.06004477,1014.774194,90,152.2815113,32.47219154
389,2.915096473,SAP201,3.441194003,40.17346564,1017.645161,89,151.5412322,32.46260488
390,2.275963048,SAP202,5.075378683,38.47804015,809.9148936,53,157.090004,27.27379617
391,2.378935624,SAP202,5.094090974,38.48109574,806.25,151,156.6549419,27.19493581
392,2.425025998,SAP203,4.222040542,42.43553633,915.9038462,141,103.5270793,28.5647156
393,2.409851931,SAP203,4.044442982,42.2938006,912.2181818,142,100.2536222,28.48290409
394,3.660338556,SAP204,2.645270396,48.96814623,1619.6,48,214.7182805,42.5847537
395,3.701244611,SAP204,2.687577305,49.00841125,1621.65,48,216.9933812,42.59896119
396,2.332300193,SAP205,3.359064046,44.62886415,1330.863636,38,144.9031951,38.24361484
397,2.323420309,SAP205,3.336475358,44.68012732,1332.090909,40,145.0519998,38.23087668
398,3.109332699,SAP206,5.187492565,46.80146967,1170.4,89,201.2601302,32.53863865
399,3.000036113,SAP206,4.910163253,46.52177751,1164.6,95,202.0823842,32.37594777
400,2.239494219,SAP207,2.415823486,35.69752791,828.4318182,126,98.6866938,29.95223853
401,2.201361744,SAP207,3.191179213,36.0706891,832.7954545,125,97.16026581,30.03843719
402,2.524923474,SAP208,3.528084055,47.20326913,1433.818182,74,176.6981598,39.22419448
403,2.529495181,SAP208,3.515497334,47.27678812,1438.454545,74,175.4373049,39.28429677
404,3.079277293,SAP209,2.831673177,46.56841253,1486.137931,57,213.8523055,41.62580272
405,3.077027259,SAP209,2.808178086,46.58389802,1488.965517,58,214.9040656,41.68619536
406,3.030146898,SAP210,3.889691297,47.88586268,1594.727273,44,219.383264,43.01505859
407,3.111210615,SAP210,3.786220285,47.85173156,1584.666667,44,217.1154967,42.77880265
408,2.641312702,SAP211,5.681819752,55.43072784,2075.708333,30,202.4266285,49.26374291
409,2.757513173,SAP211,3.007285712,54.50217237,2085.391304,31,209.554961,49.46474658
410,3.484832906,SAP212,3.253040592,45.18727471,1359.129032,78,186.777553,38.85654066
411,3.382687263,SAP212,3.320615064,45.51025003,1363.967742,76,185.6099768,38.8869994
412,2.825593036,SAP213,3.458992864,51.4378943,1799.16129,46,193.2382946,45.19405387
413,2.798848307,SAP213,3.407225908,51.47101985,1804.064516,46,192.6444051,45.26200719
414,3.008693296,SAP214,3.564016068,48.82931502,1528.244898,86,191.2394087,40.70017681
415,3.015395856,SAP214,3.607196678,48.747791,1522.918367,83,192.8557499,40.60484035
416,2.822829414,SAP215,4.710498495,47.02251464,1443.619048,26,213.5537127,39.9001393
417,2.679550877,SAP215,4.204835838,46.78573295,1445.666667,26,211.9030176,39.89123785
418,2.223208686,SAP216,3.716512932,44.83193979,1409.0,46,179.3141254,40.44543414
419,2.891552571,SAP217,4.265088901,40.39383877,895.3,120,150.7587808,28.9229963
420,2.731986697,SAP218,3.326748532,43.95223771,1248.515152,104,150.9804565,36.96026677
421,2.739782383,SAP218,3.552980468,44.5324598,1252.277778,103,144.2585663,37.06927935
422,2.675580837,SAP219,3.525324463,43.22496729,1199.029412,51,156.6535115,35.65471083
423,2.704012979,SAP219,3.586469026,43.23886622,1201.470588,53,158.0255443,35.7293614
424,3.332547581,SAP220,3.155445936,46.35354465,1412.37037,81,203.7136967,39.49774686
425,3.180147951,SAP220,3.144869292,45.97101964,1397.032258,80,195.2061745,39.42174599
426,3.769686845,SAP221,4.114619479,53.88313458,2030.722222,58,292.234553,48.5323128
427,3.813995333,SAP221,4.115886395,53.82422479,2029.657143,59,294.3995286,48.55730785
428,4.567303532,SAP222,4.342582577,54.92268531,2105.0,36,338.4549863,49.28250621
429,5.01201884,SAP222,5.069731898,54.44578739,2077.964286,38,376.575024,48.96531365
430,3.376197009,SAP223,2.977047787,51.91305428,1810.96,56,243.1476062,45.75859176
431,3.325738707,SAP223,2.888318707,51.91344899,1817.846154,62,237.6985312,45.80001789
432,2.35108604,SAP224,2.681862512,45.23740963,1425.585366,66,150.5030549,40.43388638
433,2.357370716,SAP224,2.688717739,45.20093367,1422.146341,66,151.1159401,40.36536501
434,3.974399796,SAP225,3.374402018,43.985958,1217.107143,106,179.9955038,36.66093174
435,3.763818714,SAP225,3.750048317,44.65005475,1216.407407,104,175.9432272,36.33663116
436,3.730329729,SAP226,3.124818937,50.44768662,1830.0,38,248.8247933,46.47953877
437,4.142717006,SAP226,3.996148719,51.35413344,1783.444444,26,288.8762177,44.62708
438,3.673455859,SAP227,3.063155446,52.0443729,1765.833333,51,226.9099797,44.61492267
439,3.711337557,SAP227,3.307690321,52.08771976,1760.958333,50,230.6500739,44.55783786
440,3.909483491,SAP228,5.050737088,50.96877197,1764.307692,48,313.6977685,44.31505718
441,3.878061301,SAP228,5.024502361,50.84918734,1754.384615,48,310.8593643,44.19795048
442,2.264817165,SAP229,3.193418422,44.08266518,1201.5,59,104.913655,35.18897659
443,2.276259704,SAP229,3.174060336,44.17897666,1202.1875,59,104.7617647,35.1400801
444,2.02773047,SAP230,3.235285052,47.33038354,1401.684211,49,137.576793,38.44390855
445,2.034831668,SAP230,3.17588347,47.40699364,1406.210526,52,136.7585575,38.47930338
446,0.8919644431,SAP231,3.965343937,47.64415767,1124.0,58,45.0,31.56752122
447,3.357533391,SAP231,5.262123301,49.57645754,1321.0,57,230.2031711,34.81543773
448,4.204295473,SAP232,3.698228451,52.60643557,1800.761905,39,263.4519753,43.96393383
449,2.700816983,SAP233,3.197019168,48.82050376,1632.2,53,195.4346268,43.37868806
450,2.716823451,SAP233,3.222842638,48.7511846,1627.8,52,195.7539953,43.34102976
451,2.540731815,SAP234,3.060123169,41.51962518,1151.179487,93,149.8681252,35.68131991
452,2.534154163,SAP234,3.06160107,41.56226975,1150.307692,91,149.8455878,35.67936756
453,3.881793164,SAP235,3.931364235,45.33610766,1359.342105,64,247.3630697,38.53370881
454,3.887452598,SAP235,3.929551698,45.25996336,1355.552632,63,246.836692,38.49545854
455,4.254233252,SAP236,3.347028051,44.4051448,1395.0625,59,240.029287,40.42268629
456,4.511143051,SAP237,3.43344901,47.92635363,1531.333333,27,247.6897701,41.46005676
457,4.499900525,SAP237,3.349964452,47.83211226,1526.208333,27,246.2833698,41.40299069
458,3.460927498,SAP238,3.106179771,44.82505152,1354.757576,44,201.2154025,39.30850965
459,3.486484125,SAP238,3.060249117,44.7652901,1350.606061,44,200.5218857,39.28045033
460,2.790122995,SAP239,2.894832234,46.34132071,1367.621622,87,170.8616243,38.80768319
461,2.906081085,SAP239,3.054028615,46.3399927,1370.108108,88,171.4177423,38.83847288
462,3.497481592,SAP240,3.663930515,39.65936457,1072.653061,72,185.4472312,34.69841367
463,3.474959581,SAP240,3.689005686,39.71642547,1075.612245,73,185.9721085,34.74591287
464,2.344560518,SAP241,3.657659819,51.17659931,1689.230769,45,176.4893345,42.90437596
465,2.495555137,SAP241,3.72544207,50.81291073,1661.571429,44,190.0119223,42.62373338
466,3.027367907,SAP242,3.7118014,43.99582154,1295.151515,36,200.0375906,37.88227798
467,3.029968461,SAP242,3.763206397,43.94487192,1294.090909,36,201.4540121,37.89013015
468,2.915987871,SAP243,3.055629556,47.98845933,1594.478261,69,216.7179834,43.28298827
469,3.025686008,SAP243,5.033674764,48.85794693,1596.32,68,230.0401217,43.3304358
470,2.645329389,SAP244,2.257121928,49.29120536,1696.241379,42,158.1574194,44.38441751
471,2.726525485,SAP244,2.307050155,49.22253177,1692.724138,44,161.4953606,44.37926695
472,2.640923831,SAP245,2.742367365,42.63334743,1168.5,97,135.5616916,35.17341231
473,2.588746868,SAP245,2.876859973,42.70680381,1172.941176,97,140.2304702,35.36107289
474,3.347320795,SAP246,3.189562564,46.89614007,1371.818182,51,182.1968557,37.42210879
475,3.267074099,SAP246,3.243522748,46.85648691,1369.181818,50,181.7597406,37.40666972
476,3.696080587,SAP247,4.237237596,45.51905028,1322.75,42,236.1174987,37.09179206
477,3.660907906,SAP247,4.114998625,45.39973638,1316.689655,39,231.8450885,37.01981201
478,3.77049032,SAP248,2.96470014,49.51992265,1634.235294,38,219.7026144,42.37618325
479,3.7828164,SAP248,2.946087735,49.59198682,1638.941176,38,218.2344855,42.43976676
480,2.964562099,SAP249,3.011800194,44.04672262,1326.23913,51,178.4019868,39.03371471
481,2.971997634,SAP249,2.97009702,44.07587118,1329.326087,51,178.498941,39.10675807
482,2.9620761,SAP250,2.83835184,46.75262566,1436.9375,55,176.3327709,39.75274274
483,3.072515271,SAP250,2.769875966,46.60699012,1437.903226,56,182.5428549,39.83217594
484,2.665572989,SAP251,3.27810397,43.40494652,1315.846154,61,170.9058128,38.84305964
485,2.646206311,SAP251,3.302519931,43.48491612,1320.131579,60,172.539114,38.91840145
486,3.852603451,SAP252,3.702984104,54.10558142,2038.214286,36,272.3641676,48.24674848
487,4.074524756,SAP252,3.953936791,53.70263871,2005.275862,36,291.0328689,47.80775981
488,2.599205806,SAP253,3.065966643,44.15079976,1393.145833,64,179.3722839,40.57889552
489,2.634548914,SAP253,4.122772253,44.63958279,1402.313725,65,182.0742674,40.68817629
490,2.875166571,SAP254,2.929933981,50.8520317,1759.774194,70,200.8504033,45.05685595
491,2.873583554,SAP254,3.017755877,50.85857275,1763.580645,70,201.5792127,45.15374336
492,2.983175926,SAP255,3.005409272,47.33335683,1446.709677,66,167.9850595,39.96116115
493,3.140979893,SAP255,3.009633003,47.47436978,1451.548387,66,169.7567213,40.04328644
494,4.002190196,SAP256,3.763951536,42.23862057,1190.707317,75,242.7706178,36.567227
495,3.996241192,SAP256,3.775113181,42.04853553,1180.097561,73,242.830846,36.43086974
496,3.347083953,SAP257,2.905402899,44.12428411,1353.205882,47,194.9350992,39.37835794
497,3.333229775,SAP257,2.875123956,44.10910223,1353.205882,47,193.3754014,39.39028615
498,3.380093478,SAP258,3.359697981,43.77835126,1246.95122,89,207.8609938,37.71098622
499,3.424106019,SAP258,3.249549964,43.64683661,1246.190476,90,209.4824959,37.78092222
500,3.036870435,SAP259,3.19284785,42.91563589,1278.930233,75,189.1061466,38.58778488
501,3.04656128,SAP259,3.186318801,42.81272273,1273.930233,72,188.2464238,38.56968181
502,2.373755743,SAP260,2.207027267,52.52165966,1930.521739,52,155.4409911,47.3811611
503,2.393156917,SAP260,2.202320284,52.49786387,1925.608696,54,156.4493915,47.28930648
504,3.295092304,SAP261,2.994973766,51.53568134,1830.588235,71,205.1655168,46.15478925
505,3.289374807,SAP261,2.965102622,51.37049129,1836.5625,71,211.1865197,46.40691133
506,2.199281923,SAP262,2.860546056,50.98121464,1724.757576,61,163.5346373,43.96157962
507,2.217232289,SAP262,2.829225221,51.03377675,1730.914286,61,164.9334708,44.06084386
508,4.143172022,SAP262,4.480563974,44.93335189,1405.393939,81,265.2470477,39.92384162
509,3.288274682,SAP263,3.967968477,48.31060636,1570.685714,51,229.4751492,42.50236012
510,3.310757167,SAP263,3.939062324,48.37933111,1575.914286,51,228.7098438,42.56593773
511,3.223641689,SAP265,4.76809838,48.36962197,1213.125,97,185.0529907,32.86803613
512,3.227781693,SAP265,3.806832642,47.71487283,1210.09375,92,186.3974851,32.7691539
